Epoch: 0 / 25 | halfcheetah-medium-expert-v2 | random_name
[ utils/training ] Making optimizer at epoch 0
[ utils/training ] epoch 0 [    0 / 3903 ]  train reconstruction loss 3.49945 |  train commit loss 0.04359 | | lr 2.000e-04 | lr_mult: 0.0002 | t: 0.21
[ utils/training ] epoch 23 [  500 / 3903 ]  train reconstruction loss 0.10936 |  train commit loss 0.04780 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.73
[ utils/training ] epoch 23 [  600 / 3903 ]  train reconstruction loss 0.10457 |  train commit loss 0.04439 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.75
[ utils/training ] epoch 23 [  700 / 3903 ]  train reconstruction loss 0.10740 |  train commit loss 0.04653 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.78
[ utils/training ] epoch 23 [  800 / 3903 ]  train reconstruction loss 0.10826 |  train commit loss 0.04629 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.72
[ utils/training ] epoch 23 [  900 / 3903 ]  train reconstruction loss 0.10940 |  train commit loss 0.04568 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.72
[ utils/training ] epoch 23 [ 1000 / 3903 ]  train reconstruction loss 0.10459 |  train commit loss 0.04483 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.73
[ utils/training ] epoch 23 [ 1100 / 3903 ]  train reconstruction loss 0.10991 |  train commit loss 0.04620 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.74
[ utils/training ] epoch 23 [ 1200 / 3903 ]  train reconstruction loss 0.11248 |  train commit loss 0.04579 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.73
[ utils/training ] epoch 23 [ 1300 / 3903 ]  train reconstruction loss 0.11231 |  train commit loss 0.04811 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.69
[ utils/training ] epoch 23 [ 1400 / 3903 ]  train reconstruction loss 0.10710 |  train commit loss 0.04572 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.78
[ utils/training ] epoch 23 [ 1500 / 3903 ]  train reconstruction loss 0.10888 |  train commit loss 0.04719 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.75
[ utils/training ] epoch 23 [ 1600 / 3903 ]  train reconstruction loss 0.11053 |  train commit loss 0.04673 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.73
[ utils/training ] epoch 23 [ 1700 / 3903 ]  train reconstruction loss 0.10393 |  train commit loss 0.04440 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.71
[ utils/training ] epoch 23 [ 1800 / 3903 ]  train reconstruction loss 0.10647 |  train commit loss 0.04620 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.69
[ utils/training ] epoch 23 [ 1900 / 3903 ]  train reconstruction loss 0.11253 |  train commit loss 0.04584 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.76
[ utils/training ] epoch 23 [ 2000 / 3903 ]  train reconstruction loss 0.10745 |  train commit loss 0.04717 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.72
[ utils/training ] epoch 23 [ 2100 / 3903 ]  train reconstruction loss 0.10647 |  train commit loss 0.04530 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.73
[ utils/training ] epoch 23 [ 2200 / 3903 ]  train reconstruction loss 0.10568 |  train commit loss 0.04606 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.66
[ utils/training ] epoch 23 [ 2300 / 3903 ]  train reconstruction loss 0.10221 |  train commit loss 0.04339 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.72
[ utils/training ] epoch 23 [ 2400 / 3903 ]  train reconstruction loss 0.10443 |  train commit loss 0.04414 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.68
[ utils/training ] epoch 23 [ 2500 / 3903 ]  train reconstruction loss 0.11475 |  train commit loss 0.04996 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.73
[ utils/training ] epoch 23 [ 2600 / 3903 ]  train reconstruction loss 0.11334 |  train commit loss 0.04782 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.66
[ utils/training ] epoch 23 [ 2700 / 3903 ]  train reconstruction loss 0.11188 |  train commit loss 0.04659 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.70
[ utils/training ] epoch 23 [ 2800 / 3903 ]  train reconstruction loss 0.10785 |  train commit loss 0.04584 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.68
[ utils/training ] epoch 23 [ 2900 / 3903 ]  train reconstruction loss 0.10861 |  train commit loss 0.04700 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.69
[ utils/training ] epoch 23 [ 3000 / 3903 ]  train reconstruction loss 0.10263 |  train commit loss 0.04439 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.75
[ utils/training ] epoch 23 [ 3100 / 3903 ]  train reconstruction loss 0.10939 |  train commit loss 0.04706 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.67
[ utils/training ] epoch 23 [ 3200 / 3903 ]  train reconstruction loss 0.10774 |  train commit loss 0.04666 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.71
[ utils/training ] epoch 23 [ 3300 / 3903 ]  train reconstruction loss 0.10453 |  train commit loss 0.04514 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.74
[ utils/training ] epoch 23 [ 3400 / 3903 ]  train reconstruction loss 0.10133 |  train commit loss 0.04448 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.72
[ utils/training ] epoch 23 [ 3500 / 3903 ]  train reconstruction loss 0.10936 |  train commit loss 0.04704 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.66
[ utils/training ] epoch 23 [ 3600 / 3903 ]  train reconstruction loss 0.10836 |  train commit loss 0.04619 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.67
[ utils/training ] epoch 23 [ 3700 / 3903 ]  train reconstruction loss 0.10582 |  train commit loss 0.04504 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.71
[ utils/training ] epoch 23 [ 3800 / 3903 ]  train reconstruction loss 0.10716 |  train commit loss 0.04603 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.74
[ utils/training ] epoch 23 [ 3900 / 3903 ]  train reconstruction loss 0.10673 |  train commit loss 0.04544 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.67
Saving model to /home/v-linjiexu/logs/halfcheetah-medium-expert-v2/random_name/state_24.pt
Epoch: 24 / 25 | halfcheetah-medium-expert-v2 | random_name
[ utils/training ] epoch 24 [    0 / 3903 ]  train reconstruction loss 0.11293 |  train commit loss 0.04859 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 0.17
[ utils/training ] epoch 24 [  100 / 3903 ]  train reconstruction loss 0.10863 |  train commit loss 0.04695 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.72
[ utils/training ] epoch 24 [  200 / 3903 ]  train reconstruction loss 0.11116 |  train commit loss 0.04805 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.65
[ utils/training ] epoch 24 [  300 / 3903 ]  train reconstruction loss 0.10291 |  train commit loss 0.04512 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.71
[ utils/training ] epoch 24 [  400 / 3903 ]  train reconstruction loss 0.10712 |  train commit loss 0.04497 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.77
[ utils/training ] epoch 24 [  500 / 3903 ]  train reconstruction loss 0.11019 |  train commit loss 0.04796 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.76
[ utils/training ] epoch 24 [  600 / 3903 ]  train reconstruction loss 0.10895 |  train commit loss 0.04630 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.72
[ utils/training ] epoch 24 [  700 / 3903 ]  train reconstruction loss 0.10672 |  train commit loss 0.04647 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.73
[ utils/training ] epoch 24 [  800 / 3903 ]  train reconstruction loss 0.10714 |  train commit loss 0.04589 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.78
[ utils/training ] epoch 24 [  900 / 3903 ]  train reconstruction loss 0.11008 |  train commit loss 0.04562 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.77
[ utils/training ] epoch 24 [ 1000 / 3903 ]  train reconstruction loss 0.10580 |  train commit loss 0.04626 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.74
[ utils/training ] epoch 24 [ 1100 / 3903 ]  train reconstruction loss 0.11071 |  train commit loss 0.04532 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.71
[ utils/training ] epoch 24 [ 1200 / 3903 ]  train reconstruction loss 0.10737 |  train commit loss 0.04550 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.70
[ utils/training ] epoch 24 [ 1300 / 3903 ]  train reconstruction loss 0.10534 |  train commit loss 0.04468 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.68
[ utils/training ] epoch 24 [ 1400 / 3903 ]  train reconstruction loss 0.10519 |  train commit loss 0.04595 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.72
[ utils/training ] epoch 24 [ 1500 / 3903 ]  train reconstruction loss 0.10847 |  train commit loss 0.04694 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.71
[ utils/training ] epoch 24 [ 1600 / 3903 ]  train reconstruction loss 0.10664 |  train commit loss 0.04536 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.72
[ utils/training ] epoch 24 [ 1700 / 3903 ]  train reconstruction loss 0.10486 |  train commit loss 0.04573 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.74
[ utils/training ] epoch 24 [ 1800 / 3903 ]  train reconstruction loss 0.10476 |  train commit loss 0.04589 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.74
[ utils/training ] epoch 24 [ 1900 / 3903 ]  train reconstruction loss 0.11618 |  train commit loss 0.04769 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.75
[ utils/training ] epoch 24 [ 2000 / 3903 ]  train reconstruction loss 0.11247 |  train commit loss 0.04908 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.74
[ utils/training ] epoch 24 [ 2100 / 3903 ]  train reconstruction loss 0.10278 |  train commit loss 0.04540 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.71
[ utils/training ] epoch 24 [ 2200 / 3903 ]  train reconstruction loss 0.11249 |  train commit loss 0.04690 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.72
[ utils/training ] epoch 24 [ 2300 / 3903 ]  train reconstruction loss 0.10942 |  train commit loss 0.04713 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.72
[ utils/training ] epoch 24 [ 2400 / 3903 ]  train reconstruction loss 0.10546 |  train commit loss 0.04689 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.69
[ utils/training ] epoch 24 [ 2500 / 3903 ]  train reconstruction loss 0.10356 |  train commit loss 0.04498 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.75
[ utils/training ] epoch 24 [ 2600 / 3903 ]  train reconstruction loss 0.10698 |  train commit loss 0.04673 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.75
[ utils/training ] epoch 24 [ 2700 / 3903 ]  train reconstruction loss 0.10560 |  train commit loss 0.04488 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.74
[ utils/training ] epoch 24 [ 2800 / 3903 ]  train reconstruction loss 0.10925 |  train commit loss 0.04848 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.73
[ utils/training ] epoch 24 [ 2900 / 3903 ]  train reconstruction loss 0.10802 |  train commit loss 0.04519 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.75
[ utils/training ] epoch 24 [ 3000 / 3903 ]  train reconstruction loss 0.10795 |  train commit loss 0.04587 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 15.07
[ utils/training ] epoch 24 [ 3100 / 3903 ]  train reconstruction loss 0.11076 |  train commit loss 0.04590 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 15.50
[ utils/training ] epoch 24 [ 3200 / 3903 ]  train reconstruction loss 0.11200 |  train commit loss 0.04734 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 15.55
[ utils/training ] epoch 24 [ 3300 / 3903 ]  train reconstruction loss 0.10766 |  train commit loss 0.04543 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 15.46
[ utils/training ] epoch 24 [ 3400 / 3903 ]  train reconstruction loss 0.10861 |  train commit loss 0.04601 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 15.52
[ utils/training ] epoch 24 [ 3500 / 3903 ]  train reconstruction loss 0.11123 |  train commit loss 0.04569 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 15.64
[ utils/training ] epoch 24 [ 3600 / 3903 ]  train reconstruction loss 0.10752 |  train commit loss 0.04797 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 15.40
[ utils/training ] epoch 24 [ 3700 / 3903 ]  train reconstruction loss 0.10742 |  train commit loss 0.04568 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 15.52
[ utils/training ] epoch 24 [ 3800 / 3903 ]  train reconstruction loss 0.10845 |  train commit loss 0.04595 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 15.59
[ utils/training ] epoch 24 [ 3900 / 3903 ]  train reconstruction loss 0.10351 |  train commit loss 0.04506 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 15.17
Saving model to /home/v-linjiexu/logs/halfcheetah-medium-expert-v2/random_name/state_24.pt
